schoolid,tracking,bottomhalf,scoreendfirstgrade
890,0,1,-.70230299
890,0,1,.33922833
890,0,1,-.87785071
890,0,1,-.58318126
890,0,1,.29455763
890,0,1,-.73051602
890,0,1,.79063678
890,0,1,-.42252368
890,0,1,1.0030183
890,0,1,.1942445
890,0,1,-1.0063767
890,0,1,.81101292
890,0,1,-.043998808
890,0,1,-.8982268
890,0,1,-.59493667
890,0,0,-.66155082
890,0,0,-.72032797
890,0,0,-.22816727
890,0,0,-.45778993
890,0,0,-.046349842
890,0,0,1.4034866
890,0,0,.28593698
890,0,0,1.8619485
890,0,0,-.2932139
890,0,0,-.058105331
890,0,0,-.19368461
890,0,0,.76007259
890,0,0,-.22973458
890,0,0,-.33318245
890,0,0,-.20465638
890,0,0,-.85904211
890,0,0,-.1866314
890,0,0,-.13490747
890,0,0,.021047939
890,0,0,-.62706822
890,0,0,-.55104971
890,0,0,-.43663019
890,0,0,-.22581612
892,1,1,-1.2908583
892,1,1,-.72738123
892,1,1,-.60198998
892,1,1,-.33239874
892,1,1,-1.1827083
892,1,1,-.61296171
892,1,1,.15976197
892,1,1,-.74932474
892,1,1,-.62001497
892,1,1,-.66155082
892,1,1,-1.1827083
892,1,1,.12998158
892,1,1,-.93584418
892,1,1,-.5314573
892,1,1,-.35042372
892,1,1,1.1534879
892,1,1,.14252068
892,1,1,-.72267902
892,1,1,.84392804
892,1,1,-.44289979
892,1,1,-.5314573
892,1,1,-.55575192
892,1,1,-.28067482
892,1,1,.025750114
892,1,0,-.98756808
892,1,0,-.46562696
892,1,0,-.96875942
892,1,0,-.60669214
892,1,0,-.23365314
892,1,0,-.95935512
892,1,0,-.14117707
892,1,0,.7216717
892,1,0,-.10982926
892,1,0,-.63490516
892,1,0,1.1440834
892,1,0,1.1574062
892,1,0,1.8807572
892,1,0,-.58631605
892,1,0,1.0602279
892,1,0,-.27910748
892,1,0,-.16076937
892,1,0,-.076914035
892,1,0,-.29007915
892,1,0,-.4546552
892,1,0,.24440111
892,1,0,.032803323
892,1,0,-.2305183
892,1,0,-.13804221
892,1,0,.3055293
892,1,0,1.3807594
892,1,0,.76477486
895,0,1,-.77440298
895,0,1,-.79869753
895,0,0,-.13020529
895,0,1,-1.4131147
895,0,0,-1.4295723
895,0,0,-.13804221
895,0,1,-.4107683
895,0,0,-.46954542
895,0,1,-1.2924256
895,0,1,-.44211608
895,0,1,-.65057909
895,0,1,-1.1537116
895,0,1,-1.0455616
895,0,1,-.46719429
895,0,0,-1.1913289
895,0,0,.2561565
895,0,0,-.57847905
895,0,0,-.99383771
895,0,1,-.28224224
895,0,0,1.4614801
895,0,0,-.34807259
895,0,1,-.96875942
895,0,0,.85725093
895,0,0,-.059672758
895,0,0,-1.0181322
895,0,1,-1.0345899
895,0,1,1.8423562
895,0,0,-.25638032
895,0,1,-1.2979115
895,0,0,1.4324836
895,0,0,1.6942376
895,0,0,.056314204
895,0,0,-.062807508
895,0,0,-.30340198
895,0,0,.18092181
895,0,0,-.33396617
895,0,0,1.5390658
895,0,1,-.70857257
895,0,1,-.79086059
895,0,1,.02810115
895,0,1,-1.4295723
895,0,0,-1.0063767
896,1,1,-.39509434
896,1,1,-.88882244
896,1,1,-1.0502638
896,1,1,-.1121803
896,1,1,-1.2101376
896,1,1,-.022055356
896,1,1,-.78380728
896,1,1,-1.065154
896,1,1,-1.4295723
896,1,1,-.49148887
896,1,1,-1.0533985
896,1,1,.32747287
896,1,1,-.27754006
896,1,1,-.93584418
896,1,1,-.80575079
896,1,1,2.0092833
896,1,1,.73342693
896,1,1,-.21170959
896,1,1,-.34180307
896,1,1,-.76970083
896,1,1,-.17565961
896,1,1,.80631065
896,1,1,1.044554
896,1,1,-.46641058
896,1,1,-1.1819246
896,1,1,-.67252254
896,1,1,.075906515
896,1,1,.62214237
896,1,1,-.38568997
896,1,0,-.48678669
896,1,0,.019480512
896,1,0,-.21954662
896,1,0,-.36688128
896,1,0,-.17017384
896,1,0,-.36374652
896,1,0,-.30261827
896,1,0,.077473938
896,1,0,-.69289863
896,1,0,-1.1239312
896,1,0,-.35747692
896,1,0,.25694022
896,1,0,.47167277
896,1,0,-.52675527
896,1,0,-.68976384
896,1,0,-.13804221
896,1,0,-.17722705
896,1,0,-.25873134
896,1,0,-.073779181
896,1,0,-.56750733
896,1,0,.3854664
896,1,0,-.28145853
896,1,0,-.080048785
896,1,0,2.0516026
896,1,0,.14330439
896,1,0,-.50167692
896,1,0,1.7624192
896,1,0,-.050268408
896,1,0,-.27440521
896,1,0,-.22111395
896,1,0,1.5327964
896,1,0,.041423962
897,1,1,-1.4295723
897,1,1,-1.0949343
897,1,1,.0500446
897,1,1,-1.3637419
897,1,1,-1.3284756
897,1,1,.17151745
897,1,1,-.69916821
897,1,1,-.42722586
897,1,1,-.47659865
897,1,1,.48029339
897,1,1,-.41468674
897,1,1,-.1991705
897,1,1,-.89430833
897,1,1,-1.4295723
897,1,1,-1.319855
897,1,1,-1.2853724
897,1,1,1.2490987
897,1,1,-.63333774
897,1,1,.79768997
897,1,1,-.20700753
897,1,1,.043775104
897,1,1,.075906515
897,1,1,.42543471
897,1,0,-.33866823
897,1,0,.58687592
897,1,0,-.094155312
897,1,0,1.340791
897,1,0,-.73992038
897,1,0,.21383692
897,1,0,-.96875942
897,1,0,1.9834213
897,1,0,-.16312052
897,1,0,1.2059954
897,1,0,-.8120203
897,1,0,-.48600298
897,1,0,.063367516
897,1,0,.38703361
897,1,0,.019480512
897,1,0,-.7164095
897,1,0,.46540326
897,1,0,-.059672758
897,1,0,1.2788792
897,1,0,.068069592
897,1,0,.097066358
897,1,0,.36430654
897,1,0,.88389659
897,1,0,.9168117
897,1,0,1.0743345
897,1,0,.60490108
897,1,0,1.1229237
898,0,0,-.099641196
898,0,0,-.076914035
898,0,0,.71932054
898,0,0,-.97502899
898,0,1,.18719129
898,0,1,-.86844641
898,0,0,-1.2696985
898,0,1,-.92565614
898,0,1,-1.173304
898,0,1,-1.1004202
898,0,0,1.435618
898,0,1,-.78694206
898,0,1,-.42644224
898,0,1,-.90841484
898,0,1,-.18036179
898,0,1,-1.3825506
898,0,1,-1.4201679
898,0,0,-.130989
898,0,0,-1.3104507
898,0,0,-.82142466
898,0,0,-.56437254
898,0,0,-.19211718
898,0,0,.53828692
898,0,1,-1.2634289
898,0,0,-.29007915
898,0,0,.18797502
898,0,0,.52653146
898,0,1,-1.366093
898,0,0,-.81280404
898,0,1,-.9718942
898,0,1,-1.3919549
898,0,1,-.69289863
898,0,0,-.8370986
898,0,0,-.49619105
898,0,0,1.0766857
898,0,0,-.0032466529
898,0,1,.13468376
898,0,1,-1.4013593
899,0,0,1.9277787
899,0,0,.68091941
899,0,0,.26791188
899,0,0,.29455763
899,0,0,1.3674366
899,0,0,.33922833
899,0,0,-.99462134
899,0,0,1.6158681
899,0,0,.10882185
899,0,0,-.22581622
899,0,0,-1.3417984
899,0,0,.22010653
899,0,0,1.188754
899,0,0,-.51343232
899,0,1,.50615531
899,0,1,-1.3143691
899,0,1,.009292447
899,0,1,.50145304
899,0,1,-1.0729909
899,0,1,-1.1247149
899,0,1,-1.3355289
899,0,1,-.6160965
899,0,0,1.199726
899,0,0,-.5486986
899,0,0,.3682251
899,0,0,-.10355966
899,0,0,.22715984
899,0,0,-.77675408
899,0,0,-.28929555
899,0,0,-.095722735
899,0,0,-1.0455616
899,0,0,.6346814
899,0,1,-.81515515
899,0,1,1.286716
899,0,1,-.92408878
899,0,1,-1.1607648
899,0,1,-.74383885
899,0,1,-.8292616
899,0,1,-.45308787
899,0,1,-1.0698562
899,0,1,-.93819529
899,0,1,-.99227029
899,0,1,-1.149793
899,0,1,-.56437254
938,0,1,-1.1004202
938,0,0,-.037729204
938,0,1,.3854664
938,0,1,-.11609876
938,0,0,-.15685092
938,0,0,-.73835295
938,0,1,-.63960737
938,0,0,.59706396
938,0,1,-1.0682887
938,0,0,-.70543778
938,0,0,.37527832
938,0,1,-1.4295723
938,0,0,-.57064217
938,0,0,-.97032684
938,0,1,-.86844641
938,0,0,.53593582
938,0,0,1.1464344
938,0,1,-.65998346
938,0,1,1.3760573
938,0,1,-.9428975
938,0,1,.22715984
938,0,0,-.029892279
938,0,0,1.4411041
938,0,0,.55474448
938,0,1,.15270875
938,0,1,-1.4295723
938,0,0,.8360911
938,0,1,-.14431182
938,0,1,-1.0157812
938,0,1,-.49227259
938,0,1,.70207924
938,0,1,-1.4295723
938,0,1,-.11609876
938,0,1,-.43898135
938,0,1,-.24149008
938,0,0,.83687484
938,0,1,-1.2696985
938,0,0,.50850648
938,0,0,.64722055
938,0,0,.87762707
938,0,0,.30709672
938,0,1,.22480871
938,0,0,.38468248
938,0,0,-.65528119
938,0,0,-.44525084
938,0,0,-1.2164072
938,0,1,-.21719548
938,0,1,-.60277367
938,0,0,1.7310712
938,0,0,.03437075
938,0,0,-.85747463
938,0,1,-.26735198
939,1,1,-.70073557
939,1,1,1.075902
939,1,1,-.17252487
939,1,1,-.62471712
939,1,1,-.91233331
939,1,1,-.45152044
939,1,1,.13625118
939,1,1,1.1503531
939,1,1,.015562049
939,1,1,1.4881258
939,1,1,-.82612687
939,1,1,.094715215
939,1,1,.50929016
939,1,1,-1.1874105
939,1,1,1.7710398
939,1,1,-1.0149975
939,1,1,-.23208572
939,1,1,-.36688128
939,1,1,2.2553637
939,1,1,.22167395
939,1,1,-.3872574
939,1,0,.97637266
939,1,0,.56963462
939,1,0,.28672069
939,1,0,.6409511
939,1,0,1.7874974
939,1,0,.39800537
939,1,0,-.29948351
939,1,0,-.14979771
939,1,0,2.75928
939,1,0,.083743542
939,1,0,2.0343614
939,1,0,.79063678
939,1,0,2.0923548
939,1,0,1.0304476
939,1,0,1.9105376
939,1,0,.79612255
939,1,0,1.8588136
939,1,0,1.4677496
939,1,0,1.4998813
939,1,0,2.2530124
942,1,1,-1.2054354
942,1,1,-.7657823
942,1,1,-1.4295723
942,1,1,-.66390193
942,1,1,-.32926399
942,1,1,-1.1254985
942,1,1,.3682251
942,1,1,-.29478133
942,1,1,-.76343125
942,1,1,.60176623
942,1,1,1.0523912
942,1,1,-.97816378
942,1,1,.39173588
942,1,1,-.24775957
942,1,1,-.46719429
942,1,1,.3807641
942,1,1,-.27127054
942,1,1,.15662721
942,1,1,.24596845
942,1,1,-.086318389
942,1,1,-.55418456
942,1,1,.67229879
942,1,1,.90740734
942,1,1,.81806612
942,1,1,.47167277
942,1,1,.12527941
942,1,1,1.1158705
942,1,0,1.4653987
942,1,0,.39957282
942,1,0,.95207798
942,1,0,-.17722705
942,1,0,-.3433705
942,1,0,.60411739
942,1,0,-.41860521
942,1,0,.37214348
942,1,0,1.5923574
942,1,0,1.3039573
942,1,0,-.12393579
942,1,0,.81493127
942,1,0,.15505978
942,1,0,1.4920441
942,1,0,.40740973
942,1,0,.24283369
942,1,0,.64251828
942,1,0,1.8650833
942,1,0,1.0743345
942,1,0,1.9653962
942,1,0,2.006932
942,1,0,.79455537
942,1,0,.42935309
942,1,0,1.5406333
942,1,0,.74753356
942,1,0,2.0954895
943,0,1,.55474448
943,0,0,1.6095986
943,0,1,-.8465029
943,0,0,-.24619225
943,0,1,1.8125756
943,0,1,.49204889
943,0,0,1.7287201
943,0,0,-.22895087
943,0,0,2.1440785
943,0,0,.59157819
943,0,1,-.95622027
943,0,1,-.33239874
943,0,0,.052395739
943,0,0,-.66625297
943,0,0,2.0092833
943,0,0,-.25559661
943,0,0,-1.2540245
943,0,1,-1.1278496
943,0,1,-.0032466529
943,0,1,1.250666
943,0,0,1.1048987
943,0,0,.15741092
943,0,1,.9168117
943,0,1,-.14979771
943,0,1,.53280115
943,0,0,.5100739
943,0,0,1.5727649
943,0,1,-.32848027
943,0,0,.79612279
943,0,0,-.58474869
943,0,1,.043775104
943,0,0,.4810771
943,0,1,1.0696324
943,0,1,-.79634643
943,0,1,.43954134
943,0,1,-.96640837
943,0,0,.75928909
943,0,1,.30082712
945,0,0,1.1096008
945,0,1,-1.0510474
945,0,0,.0500446
945,0,0,.62684447
945,0,1,-.031459708
945,0,0,1.6644573
945,0,1,.057881631
945,0,1,-.87001383
945,0,1,-.29164657
945,0,0,.88546401
945,0,0,-.33866835
945,0,1,-1.4295723
945,0,1,-.38568997
945,0,0,.65192264
945,0,1,-.62863559
945,0,0,.66289443
945,0,0,.94188988
945,0,0,1.9700984
945,0,1,.0061576981
945,0,1,-.088669524
945,0,0,.042207677
945,0,0,.36822489
945,0,0,.28045109
945,0,0,.5100739
945,0,1,-.16939011
945,0,0,-.10355966
945,0,1,-1.3919549
945,0,1,-.57847905
945,0,1,-1.1552789
945,0,0,-.15841834
945,0,1,-.68349427
945,0,0,.7052139
945,0,0,.6417346
945,0,0,.45756635
945,0,1,-.34807268
945,0,0,.25380546
945,0,1,-.29164657
945,0,0,1.824331
945,0,0,.82276839
945,0,1,-.27597263
945,0,1,-.4609248
945,0,1,1.186403
945,0,0,2.2271504
946,1,1,-1.1591974
946,1,1,-1.4295723
946,1,1,-.17722705
946,1,1,.15505978
946,1,1,-.73992038
946,1,1,-.66155082
946,1,1,.51634336
946,1,1,-.27518892
946,1,1,-.62863559
946,1,1,-.90841484
946,1,1,-.15685092
946,1,1,-.58866715
946,1,1,-.65057909
946,1,1,-.55183345
946,1,1,-1.4295723
946,1,1,-.062807508
946,1,1,-.85982573
946,1,1,1.0453378
946,1,1,-.45935738
946,1,1,-.88098556
946,1,1,.19110987
946,1,1,1.3321704
946,1,1,-.99070287
946,1,1,-.43427917
946,1,0,1.3509791
946,1,0,.35098362
946,1,0,-.5102976
946,1,0,.36117169
946,1,0,1.0845226
946,1,0,-.748541
946,1,0,-.76029646
946,1,0,-.83161277
946,1,0,-.92487246
946,1,0,-.21641177
946,1,0,.6871891
946,1,0,2.4081838
946,1,0,1.5837365
946,1,0,-.72424644
946,1,0,1.3172801
946,1,0,-.15685092
946,1,0,2.1244864
946,1,0,1.685617
946,1,0,1.9160234
946,1,0,1.7428269
946,1,0,-.40920088
946,1,0,-.63098669
946,1,0,1.8909452
946,1,0,1.4497247
946,1,0,.68013573
946,1,0,1.044554
946,1,0,2.0688441
946,1,0,.66838044
950,1,1,-1.2367833
950,1,1,-1.3747137
950,1,1,-1.4295723
950,1,1,-1.4131147
950,1,1,-1.4107636
950,1,1,-1.1450909
950,1,1,-1.2485387
950,1,1,-.23913893
950,1,1,-1.3637419
950,1,1,-.66155082
950,1,1,-.3606118
950,1,1,-1.1066898
950,1,1,-1.319855
950,1,1,.86352044
950,1,1,-.61766386
950,1,1,-1.1004202
950,1,1,1.0453378
950,1,1,-1.1552789
950,1,1,.76947713
950,1,1,1.4340508
950,1,1,-.14666295
950,1,1,1.492828
950,1,0,.47010535
950,1,0,-.92487246
950,1,0,-.15841834
950,1,0,.79690647
950,1,0,.10725442
950,1,0,1.4865583
950,1,0,1.0986292
950,1,0,.04690985
950,1,0,.93483669
950,1,0,-.30810413
950,1,0,.86430418
950,1,0,-.30810413
950,1,0,.20678371
950,1,0,1.366653
950,1,0,.43875763
950,1,0,.58295757
950,1,0,1.6307583
950,1,0,-.60982686
950,1,0,1.5265269
950,1,0,1.4959627
950,1,0,.28201851
950,1,0,1.4411041
950,1,0,1.0657139
950,1,0,-.33239874
950,1,0,2.1213515
950,1,0,1.7585006
950,1,0,1.0116389
953,1,1,-.79007685
953,1,1,-1.1129594
953,1,1,-1.3543376
953,1,1,-1.3002626
953,1,1,-.27832377
953,1,1,-.8370986
953,1,1,.042207677
953,1,1,-1.0894486
953,1,1,-.35982808
953,1,1,-.44916931
953,1,1,-1.011079
953,1,1,.017129475
953,1,1,-.30418569
953,1,1,-1.1599811
953,1,1,-1.0267528
953,1,1,-1.4295723
953,1,1,-.98129857
953,1,1,-.77675408
953,1,1,-1.0095116
953,1,1,1.4442387
953,1,1,-.13177271
953,1,1,-.61923122
953,1,1,.23499677
953,1,1,-1.2696985
953,1,1,-.82064098
953,1,1,-.98286599
953,1,1,-.77832144
953,1,0,1.1362464
953,1,0,-.98129857
953,1,0,.18013808
953,1,0,-.071428142
953,1,0,-.20700753
953,1,0,-.062023796
953,1,0,.60568464
953,1,0,-.45230415
953,1,0,-.67644107
953,1,0,-.17879447
953,1,0,-1.0471289
953,1,0,.77574664
953,1,0,1.0845226
953,1,0,-.12236837
953,1,0,-.39274329
953,1,0,-.036161881
953,1,0,-.24384111
953,1,0,-.49540734
953,1,0,-.57064217
953,1,0,-.16782269
953,1,0,-.89352465
953,1,0,.47637504
953,1,0,.04690985
953,1,0,.9842096
953,1,0,-.31515744
953,1,0,.81179661
953,1,0,.48186082
954,0,0,.69502604
954,0,0,1.7490963
954,0,0,1.1793498
954,0,0,.071988158
954,0,0,-.94133008
954,0,0,1.2969041
954,0,1,-.33553359
954,0,0,1.3838942
954,0,0,1.8494095
954,0,0,1.2553681
954,0,0,-.24462482
954,0,0,-1.1129594
954,0,0,-.2305183
954,0,0,-.63960737
954,0,0,-.50794655
954,0,0,-.15528359
954,0,0,-.75481057
954,0,1,.48499569
954,0,1,-.4609248
954,0,1,.077473938
954,0,1,.70678133
954,0,1,-1.2908583
954,0,1,-.89665943
954,0,1,.71775311
954,0,1,.31023157
954,0,1,1.0806041
954,0,1,-.61296171
954,0,1,-.10669441
954,0,0,.94737589
954,0,1,-1.4107636
954,0,0,1.4646147
954,0,0,1.1848356
954,0,0,.48421177
954,0,0,1.1291932
954,0,0,-.67095518
954,0,0,.94659215
954,0,0,.59863138
954,0,0,1.3290355
954,0,0,.55787933
954,0,0,.82668674
954,0,1,.52809888
954,0,1,-.24540854
954,0,1,-.56985843
954,0,1,-.15058142
954,0,1,.61587268
954,0,1,.086094581
954,0,1,-1.1129594
954,0,1,.020264225
954,0,0,.55787915
954,0,1,-1.1803572
954,0,1,-.47032914
957,0,0,-.16939011
957,0,0,-.32691285
957,0,1,-.90841484
957,0,1,-.90841484
957,0,1,-.42017263
957,0,1,-.11139659
957,0,0,-.82612687
957,0,0,.42151636
957,0,1,-.61374539
957,0,0,.2984761
957,0,0,-.87785071
957,0,1,-.34807268
957,0,1,-.82064098
957,0,1,-1.4295723
957,0,1,-1.2759681
957,0,1,-.66155082
957,0,1,-1.1278496
957,0,1,-1.1004202
957,0,1,-.35434219
957,0,0,-.61766386
957,0,0,-.48600298
957,0,0,-.79321164
957,0,1,-.77988881
957,0,1,-.50246066
957,0,0,-1.1004202
957,0,0,.10960556
957,0,0,-.44211608
957,0,1,-1.067505
957,0,1,-.99070287
957,0,1,-1.2101376
957,0,0,1.186403
957,0,1,-.73992038
957,0,1,.0092925513
957,0,0,-1.319855
957,0,0,-.54556388
957,0,1,-.27205417
957,0,0,.92229772
957,0,0,-.21014227
957,0,1,-.3872574
957,0,1,-1.2101376
957,0,1,-.85355622
957,0,1,-.67879206
957,0,0,-.18819882
957,0,0,.04064025
957,0,0,-.63647258
957,0,0,.71461844
957,0,0,.74753356
957,0,1,.16603157
957,0,0,.80082482
957,0,1,-1.3112344
957,0,0,-.55183345
957,0,1,-.69916821
957,0,0,.65192264
957,0,1,-.93584418
957,0,0,.19424461
957,0,0,-.10199223
957,0,0,-.53537589
957,0,1,-.93349314
961,0,0,.88546401
961,0,1,-.61766386
961,0,0,1.9779356
961,0,0,-1.203868
961,0,1,.21618807
961,0,0,-1.1004202
961,0,0,.2302946
961,0,0,-.55183345
961,0,0,1.2255878
961,0,0,.6871891
961,0,1,-1.1670344
961,0,1,-.87785077
961,0,1,1.3815433
961,0,0,.39095217
961,0,0,-.3684487
961,0,1,1.6675919
961,0,1,-1.4013593
961,0,0,2.4262092
961,0,1,-.40763354
961,0,0,-.22268137
961,0,0,-1.3010463
961,0,1,-.96640831
961,0,1,-1.1662507
961,0,0,1.3548974
961,0,0,1.5257431
961,0,1,.46618697
961,0,0,.58295757
961,0,0,-.45779005
961,0,0,1.2130487
961,0,1,-.80575079
961,0,0,.49204889
961,0,1,-.0032466529
961,0,1,-1.4131147
961,0,1,-.32612914
961,0,0,.72715747
961,0,0,.95834768
961,0,1,-.85747463
961,0,1,-.87941813
961,0,0,-.40136394
961,0,0,.53123373
961,0,0,2.5367105
961,0,1,.46618697
961,0,1,-.66625297
961,0,1,.27261418
961,0,1,-.4107683
962,0,0,1.4912604
962,0,1,.2302946
962,0,0,1.8729203
962,0,1,1.0014509
962,0,0,-.26970312
962,0,0,1.6205702
962,0,0,2.1472135
962,0,1,-.24775957
962,0,0,.47088906
962,0,1,-1.2258115
962,0,0,1.6417301
962,0,0,-1.1443073
962,0,0,2.0147691
962,0,0,2.1495647
962,0,0,-.91860294
962,0,1,-.64666063
962,0,0,1.4215117
962,0,1,-.24149008
962,0,1,-.88412029
962,0,1,-1.2508898
962,0,0,1.2083464
962,0,1,.032803323
962,0,0,1.8164941
962,0,0,1.6479995
962,0,1,1.3133616
962,0,1,-.66390193
962,0,1,1.5398496
962,0,0,-.070644431
962,0,1,-.82455945
962,0,1,.20129792
962,0,0,1.0249618
962,0,1,.19110987
962,0,1,-1.1552789
962,0,1,-1.0259691
962,0,1,-1.0941507
962,0,0,1.6715105
962,0,0,-.21170959
962,0,1,.026533827
962,0,1,-.048700981
962,0,0,-.097290166
962,0,1,.33060771
962,0,1,-.091020562
962,0,1,-.33710089
962,0,0,.3180685
962,0,0,-.37628564
962,0,0,.81414777
962,0,0,2.6832612
962,0,1,-.33553347
962,0,0,1.3823267
962,0,0,1.9254278
962,0,1,-1.4295723
962,0,1,-.99462134
962,0,0,.85098124
962,0,1,-.43584648
962,0,1,-.86844641
964,1,1,-1.3033974
964,1,1,-1.2704822
964,1,1,-1.1349028
964,1,1,-1.0173485
964,1,1,-.98521698
964,1,1,-.66076708
964,1,1,-1.1066898
964,1,1,-1.1631159
964,1,1,-.9060638
964,1,1,-.67644107
964,1,1,-.54399651
964,1,1,-.91860294
964,1,1,-.72973228
964,1,1,-1.1317681
964,1,1,.51085758
964,1,1,-.62079865
964,1,1,-1.3033974
964,1,1,-.50167692
964,1,1,-1.366093
964,1,1,-1.2367833
964,1,1,-1.2320811
964,1,1,-.95935512
964,1,1,-1.2485387
964,1,1,-.21014227
964,1,1,-.46876171
964,1,0,.79768997
964,1,0,-1.1443073
964,1,0,.028884862
964,1,0,.20678371
964,1,0,.026533827
964,1,0,-.23286943
964,1,0,.10490328
964,1,0,1.1354628
964,1,0,-.031459708
964,1,0,.55004245
964,1,0,.0053739846
964,1,0,-.79242796
964,1,0,.15662721
964,1,0,.66602927
964,1,0,-.11766618
964,1,0,.24753587
964,1,0,-.65371382
964,1,0,.75223589
964,1,0,.19894679
964,1,0,-.58631605
964,1,0,.83687484
964,1,0,1.2310736
965,0,0,-.44211608
965,0,0,-.3245618
965,0,0,.15505989
965,0,0,-.10042492
965,0,1,-.74305511
965,0,1,-.2932139
965,0,1,-.88098556
965,0,1,.026533827
965,0,1,.12841415
965,0,0,.10725442
965,0,0,.12841415
965,0,0,-.069077112
965,0,1,-.16625527
965,0,0,-1.1443073
965,0,0,1.2099138
965,0,0,2.7428222
965,0,1,-1.1317681
965,0,0,-.072211862
965,0,0,1.6119496
969,0,0,-.93584418
969,0,0,-1.0455616
969,0,0,-.33239874
969,0,1,-.99070287
969,0,1,-1.0408593
969,0,0,-.96875942
969,0,1,-1.2430528
969,0,0,-.22268137
969,0,0,-.091020562
969,0,1,-.88098556
969,0,0,-.078481458
969,0,1,.31258261
969,0,1,-.22268137
969,0,0,-.24775957
969,0,1,-.30732054
969,0,0,-.22895098
969,0,0,-.27754006
969,0,1,-1.0345899
969,0,0,-.55183345
969,0,0,1.0273128
969,0,1,-.63725621
969,0,1,-1.1827083
969,0,0,-1.1066898
969,0,1,-1.1881942
969,0,0,-.78223991
969,0,0,-.44211608
969,0,0,.71932054
969,0,0,.14095326
969,0,1,.35490218
969,0,1,-.99070287
969,0,1,-1.0251855
969,0,0,-.34572154
969,0,1,-.37158355
969,0,1,-1.4295723
969,0,0,1.9207255
969,0,1,-.2242488
969,0,1,-1.4295723
969,0,1,.33060771
969,0,0,-.62863559
969,0,1,-.43663019
969,0,0,-1.0784768
969,0,0,-1.1537116
969,0,0,-.033027131
969,0,0,1.070416
969,0,1,-1.0659376
969,0,1,-.81515515
969,0,1,.19267718
969,0,1,-1.4295723
969,0,0,-.99227029
969,0,0,.093931608
972,0,0,.47637504
972,0,0,-.35434219
972,0,1,-1.2869397
972,0,0,2.2240157
972,0,0,-1.0345899
972,0,0,1.256152
972,0,0,-.069077112
972,0,0,-.40920088
972,0,0,-.36374652
972,0,1,.661327
972,0,0,-.052619442
972,0,1,-1.3966571
972,0,1,-1.2101376
972,0,0,-.47659865
972,0,0,.10020121
972,0,1,-1.1066898
972,0,1,-.96875942
972,0,0,-.22268137
972,0,1,-.88098556
972,0,0,.34784898
972,0,0,.068853304
972,0,1,-.74462253
972,0,1,-.11296401
972,0,0,.37135977
972,0,0,-.40920088
972,0,1,-.23286943
972,0,1,-.82612687
972,0,0,.36509025
972,0,0,-.77126819
972,0,0,-.21014227
972,0,0,-.0032466529
972,0,1,-.66860408
972,0,1,-.7508921
972,0,0,-.50873023
972,0,1,-1.4295723
972,0,1,-.31750849
972,0,1,.12214456
972,0,0,-.10904555
972,0,1,-1.1443073
972,0,1,-1.067505
972,0,1,-.4546552
972,0,0,-.91546816
972,0,1,-.18506397
972,0,0,.9849931
973,1,1,-1.4131147
973,1,1,-1.4295723
973,1,1,.68640518
973,1,1,-1.3637419
973,1,1,-.78380728
973,1,1,.72559005
973,1,1,-.85355622
973,1,1,-.26029879
973,1,1,.41446316
973,1,1,-1.0737746
973,1,1,-1.2822376
973,1,1,-.68427795
973,1,1,-.87549967
973,1,1,-.78223997
973,1,1,-1.0486964
973,1,1,-.79869753
973,1,1,-1.3472843
973,1,1,-.86687899
973,1,1,1.790632
973,1,1,.21618807
973,1,1,.55552822
973,1,1,-.77126819
973,1,1,-1.2759681
973,1,1,-.57926279
973,1,1,-.072995573
973,1,0,-.33239874
973,1,0,1.6785637
973,1,0,.46697047
973,1,0,2.097841
973,1,0,-.76656598
973,1,0,1.6268399
973,1,0,1.250666
973,1,0,1.0641465
973,1,0,2.2616332
973,1,0,.47794247
973,1,0,.99439764
973,1,0,.83687484
973,1,0,1.3431422
973,1,0,2.4113188
973,1,0,2.2216647
973,1,0,-.53615957
973,1,0,1.1824845
973,1,0,.74518245
973,1,0,2.1973703
973,1,0,.58452499
973,1,0,1.6276234
973,1,0,1.1495694
973,1,0,2.4983091
973,1,0,.88938254
973,1,0,1.7969017
974,1,1,-1.3747137
974,1,1,-1.3637419
974,1,1,-1.1552789
974,1,1,-.86452794
974,1,1,-.60120624
974,1,1,-1.4131147
974,1,1,-.27754006
974,1,1,-1.4295723
974,1,1,-1.2085702
974,1,1,-1.2430528
974,1,1,.009292447
974,1,1,.98734444
974,1,1,-.68506169
974,1,1,-.74932474
974,1,1,-.17409229
974,1,1,-.73129976
974,1,1,-1.3747137
974,1,1,.73734552
974,1,1,-.99070287
974,1,1,-.77048445
974,1,1,.089229435
974,1,1,-.40606612
974,1,1,-.83866596
974,1,1,-.61766386
974,1,1,-.88568771
974,1,1,.042207677
974,1,0,.020264225
974,1,0,1.2106975
974,1,0,-.39352691
974,1,0,.80239224
974,1,0,.081392504
974,1,0,1.2616378
974,1,0,-1.1004202
974,1,0,.67151505
974,1,0,.76634228
974,1,0,1.1338953
974,1,0,2.1033268
974,1,0,.013994622
974,1,0,2.3180592
974,1,0,-.013434717
974,1,0,.98969537
974,1,0,-.45779005
974,1,0,.6346814
974,1,0,2.1252704
974,1,0,1.824331
974,1,0,1.38938
974,1,0,-.76656598
974,1,0,1.4136747
974,1,0,1.2718259
974,1,0,.11744248
974,1,0,.74674988
974,1,0,2.2200973
